id,lat,lon,month,year,viewCat,viewAngle,GSVHeading,NAME10,sampleCat,UATYP10,proposed_c,proposed_p,joinVal,panid,wall,building,sky,floor,tree,ceiling,road,bed,windowpane,grass,cabinet,sidewalk,person,earth,door,table,mountain,plant,curtain,chair,car,water,painting,sofa,shelf,house,sea,mirror,rug,field,armchair,seat,fence,desk,rock,wardrobe,lamp,bathtub,railing,cushion,base,box,column,signboard,chest of drawers,counter,sand,sink,skyscraper,fireplace,refrigerator,grandstand,path,stairs,runway,case,pool table,pillow,screen door,stairway,river,bridge,bookcase,blind,coffee table,toilet,flower,book,hill,bench,countertop,stove,palm,kitchen island,computer,swivel chair,boat,bar,arcade machine,hovel,bus,towel,light,truck,tower,chandelier,awning,streetlight,booth,television receiver,airplane,dirt track,apparel,pole,land,bannister,escalator,ottoman,bottle,buffet,poster,stage,van,ship,fountain,conveyer belt,canopy,washer,plaything,swimming pool,stool,barrel,basket,waterfall,tent,bag,minibike,cradle,oven,ball,food,step,tank,trade name,microwave,pot,animal,bicycle,lake,dishwasher,screen,blanket,sculpture,hood,sconce,vase,traffic light,tray,ashcan,fan,pier,crt screen,plate,monitor,bulletin board,shower,radiator,glass,clock,flag,built_env,build2,accessibility,all_nature,greenspace,bluespace,other_nature,animate,tree_z,grass_z,plant_z,greenspace_z,bluespace_z,built_env_z,build2_z,animate_z,accessibility_z,road_z,sky_z
sM84INyHLg5olQUNPa-d5Q,45.34149375,-122.6247195,9,2011,straightAngle,223,43,"Portland, OR--WA",1,U,0,1,sM84INyHLg5olQUNPa-d5Q_43,sM84INyHLg5olQUNPa-d5Q_43,8.54E-05,0.048259277,0.166779785,0,0.296713867,0,0.069475098,0,0,0.015407715,0,0,0,0.002626953,0,0,0,0.064482422,0,0,0.000510254,3.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335551758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453371582,0.048259277,0.335551758,0.546118164,0.376604004,3.17E-05,0.169482422,0.000510254,3,0,1,4,0,5,1,0,7,1,3
qyVJWNfVR217DjIsDL1b2A,47.42250648,-120.3085453,9,2018,straightAngle,68,68,"Wenatchee, WA",1,U,0,9,qyVJWNfVR217DjIsDL1b2A_68,qyVJWNfVR217DjIsDL1b2A_68,0,0.189077148,0.332321777,0,0.002058105,0,0.419382324,0,0,0,0,0.002436523,0,0,0,0,0.000134277,0,0,0,0.051132813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168457,0,0,0,2.44E-06,0,0,0,0,0,0.00144043,0,0,0,0,0,0,0,0,0.001845703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612338867,0.189077148,0.002436523,0.33451416,0.002058105,0,0.332456055,0.053146973,0,0,0,0,0,6,3,2,0,7,6
6iA_owCEGEs1TpfvpmaUuw,45.58524447,-122.5665614,9,2009,straightAngle,297,117,"Portland, OR--WA",1,U,0,1,6iA_owCEGEs1TpfvpmaUuw_117,6iA_owCEGEs1TpfvpmaUuw_117,0,0,0.478452148,0,0.01378418,0,0.226445313,0,0,0.212573242,0,0,0,0.002038574,0,0,0,0,0,0,0,0,0,0,0,0,0.063164063,0,0,0.001967773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001574707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22802002,0,0,0.77197998,0.228325195,0.063164063,0.480490723,0,0,4,0,2,2,2,0,0,0,4,8
BKIqdINhxJ08KzP3Ix5CZA,48.7561345,-122.4592301,9,2018,straightAngle,0,180,"Bellingham, WA",1,U,0,6,BKIqdINhxJ08KzP3Ix5CZA_180,BKIqdINhxJ08KzP3Ix5CZA_180,0,0.019960938,0.455209961,0,0.058181152,0,0.265900879,0,0,0.002233887,0,0.078935547,0,0,0,0,0.000739746,0.082827148,0,0,0.027111816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006347656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367348633,0.019960938,0.078935547,0.599191895,0.143242188,0,0.455949707,0.033459473,1,0,2,1,0,4,0,1,2,5,8
vSMjz-99r4pPk9AoBmUQog,47.66889779,-117.4407988,8,2007,straightAngle,270,90,"Spokane, WA",1,U,0,2,vSMjz-99r4pPk9AoBmUQog_90,vSMjz-99r4pPk9AoBmUQog_90,0.000966797,0.095878906,0.176257324,0,0.285668945,0,0.329013672,0,0,0.038979492,0,0.02420166,0,0.001264648,0,0,0,0.000366211,0,0,0.046069336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001333008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451394043,0.095878906,0.02420166,0.502536621,0.325014648,0,0.177521973,0.046069336,3,1,0,3,0,5,2,2,0,6,3
eO19wbho96YXgJs4b69f4Q,48.90611173,-122.580052,7,2009,straightAngle,90,270,"Bellingham, WA",1,U,0,6,eO19wbho96YXgJs4b69f4Q_270,eO19wbho96YXgJs4b69f4Q_270,1.95E-05,0.003850098,0.469267578,0,0.099733887,0,0.19598877,0,0,0.063620605,0,0,0,0.001977539,0,0,0.000129395,0.041955566,0,0,0.112399902,0,0,0,0,0,0,0,0,0.007470703,0,0,0.002321777,0,0,0,6.59E-05,0,0,0,0,0,0,0.001091309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203271484,0.003850098,0,0.684155273,0.212780762,0,0.471374512,0.112399902,1,1,1,2,0,2,0,4,0,3,8
xaegYCotJmjo7Jc6DyHMyg,45.51729043,-122.6805234,9,2011,straightAngle,105,285,"Portland, OR--WA",1,U,0,1,xaegYCotJmjo7Jc6DyHMyg_285,xaegYCotJmjo7Jc6DyHMyg_285,0,0.316469727,0.134733887,0,0.077995605,0,0.405808105,0,0,0,0,0.007441406,0.017324219,0,0,0,0,0,0,0,0.020698242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008276367,0,4.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003942871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749248047,0.316469727,0.007441406,0.212729492,0.077995605,0,0.134733887,0.038022461,1,0,0,1,0,8,5,1,0,7,2
UoSJCRvBSjjLAuqqZH-RLA,46.07635481,-118.3215978,8,2012,straightAngle,49,229,"Walla Walla, WA--OR",1,U,1,11,UoSJCRvBSjjLAuqqZH-RLA_229,UoSJCRvBSjjLAuqqZH-RLA_229,0.00012207,0.017692871,0.182590332,0,0.310039063,0,0.123830566,0,0,0.04395752,0,0,0,0.020441895,0,0,0,0.08567627,0,0,0,0.003815918,0,0,0,0.002695313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200297852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000249023,0,0,0,0,0,0.008591309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353479004,0.020388184,0.200297852,0.646520996,0.439672852,0.003815918,0.203032227,0,3,1,2,4,0,4,0,0,4,2,3
2g6cKuuXmLinteqXuL5nxA,46.59130996,-120.5500893,8,2008,straightAngle,181,1,"Yakima, WA",1,U,0,8,2g6cKuuXmLinteqXuL5nxA_1,2g6cKuuXmLinteqXuL5nxA_1,0.000437012,0.040827637,0.323850098,0,0.142272949,0,0.296794434,0,0,0.099052734,0,0,0,0.001057129,0,0,0,0.003623047,0,0,0,0.0665625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025014648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000507813,0,0,0,0,0,0,0,0,0,0,0,0.36307373,0.040827637,0.025014648,0.636418457,0.24494873,0.0665625,0.324907227,0,2,2,0,2,2,4,1,0,0,5,5
617qldIuuhCYoP_swcJZrQ,45.52856556,-122.9334413,3,2016,straightAngle,271,271,"Portland, OR--WA",1,U,0,1,617qldIuuhCYoP_swcJZrQ_271,617qldIuuhCYoP_swcJZrQ_271,3.17E-05,0.104177246,0.419592285,0,0.001303711,0,0.349780273,0,0,0.034033203,0,0.059621582,0,0,0,0,0,0,0,0,0.021794434,0,0,0,0,0.006791992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520603027,0.110969238,0.059621582,0.454929199,0.035336914,0,0.419592285,0.024467773,0,1,0,0,0,5,2,1,1,6,7
QHv0c0otXNYAm7sPmcJhpg,46.13790942,-122.9457145,8,2012,straightAngle,22,202,"Longview, WA--OR",1,U,1,11,QHv0c0otXNYAm7sPmcJhpg_202,QHv0c0otXNYAm7sPmcJhpg_202,0.000183105,0.010422363,0.00652832,0,0.533984375,0,0.004133301,0,0,0.040849609,0,0.022324219,0,0.097856445,0,0,0,0.001704102,0,0,0.001740723,0.053776855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226496582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26355957,0.010422363,0.248820801,0.734699707,0.576538086,0.053776855,0.104384766,0.001740723,6,1,0,5,2,3,0,0,5,0,0
Hrh1d-tjyEdcEmOF1fHjNQ,45.5671874,-122.7118259,6,2019,straightAngle,48,48,"Portland, OR--WA",1,U,0,1,Hrh1d-tjyEdcEmOF1fHjNQ_48,Hrh1d-tjyEdcEmOF1fHjNQ_48,0.003024902,0.033852539,0.360708008,0,0.130393066,0,0.189494629,0,0,0.001313477,0,0.092255859,0,0.020698242,0,0,0,0.152685547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33420166,0.033852539,0.092302246,0.66579834,0.28439209,0,0.38140625,0,1,0,3,3,0,3,1,0,2,3,6
xTj4JG-WmVKF-6RbQh0Zzg,45.52920751,-122.6930036,7,2007,straightAngle,269,89,"Portland, OR--WA",1,U,0,1,xTj4JG-WmVKF-6RbQh0Zzg_89,xTj4JG-WmVKF-6RbQh0Zzg_89,0.001994629,0.210744629,0.196696777,0,0.136555176,0,0.344460449,0,0,0,0,0.000620117,0,0,0,0,0,0,0,0,0.108884277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55786377,0.210744629,0.000620117,0.333251953,0.136555176,0,0.196696777,0.108884277,1,0,0,1,0,6,3,4,0,6,3
UBDX8J9VmpnMXt0JHw_ozA,45.49695148,-122.4267086,8,2007,straightAngle,199,199,"Portland, OR--WA",1,U,0,1,UBDX8J9VmpnMXt0JHw_ozA_199,UBDX8J9VmpnMXt0JHw_ozA_199,0.000610352,0.06559082,0.312116699,0,0.158752441,0,0.036650391,0,0,0.123476563,0,0,0,0.171560059,0,0,0,0,0,0,0.056860352,0,0,0,0,0,0,0,0,0.045319824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001665039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026088867,0,0,0,0,0,0,0,0,0,0.001308594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105825195,0.06559082,0,0.811225586,0.327548828,0,0.483676758,0.082949219,2,2,0,3,0,1,1,3,0,1,5
xxX53mlvgMaAwKi9wSn_Bw,48.41049187,-122.3384055,9,2012,straightAngle,270,90,"Mount Vernon, WA",1,U,1,11,xxX53mlvgMaAwKi9wSn_Bw_90,xxX53mlvgMaAwKi9wSn_Bw_90,0.000161133,0.256164551,0.309443359,0,0.018217773,0,0.359023438,0,0,0,0,0.038662109,0,0,0,0,0,0,0,0,0.016191406,0.00213623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65401123,0.256164551,0.038662109,0.329797363,0.018217773,0.00213623,0.309443359,0.016191406,0,0,0,0,0,7,4,1,1,6,5
16xU1lhN0hMAWP2jfS64-A,47.62415927,-122.6331656,4,2018,straightAngle,270,270,"Bremerton, WA",1,U,0,3,16xU1lhN0hMAWP2jfS64-A_270,16xU1lhN0hMAWP2jfS64-A_270,0.01517334,0.137834473,0.216420898,0,0.204335938,0,0.366665039,0,0,0.002004395,0,0,0,0.013054199,0,0,0,0,0,0,0,0,0,0,0,0.006674805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88E-06,0,0,0,0,0,0,0,0,0.037832031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56418457,0.144509277,0.037832031,0.43581543,0.206340332,0,0.229475098,0,2,0,0,2,0,6,2,0,1,6,4
HeRUa28HPYgjYwC7jE_q5A,47.05934843,-122.7402109,8,2008,straightAngle,180,180,"Olympia--Lacey, WA",1,U,0,5,HeRUa28HPYgjYwC7jE_q5A_180,HeRUa28HPYgjYwC7jE_q5A_180,0.001401367,0.001171875,0.402163086,0,0.124780273,0,0.412402344,0,0,0.007475586,0,0.002888184,0.000441895,0.043200684,0,0,0,0,0,0,0.0021875,0,0,0,0,0,0,0,0,0,0,0,0.000166016,0,0,0,0,0,0,0,0,0,0,0.001672363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419750977,0.001171875,0.002888184,0.577619629,0.132255859,0,0.44536377,0.002629395,1,0,0,1,0,4,0,0,0,7,7
MvFycPc1ID0RyZ4XmBESpQ,45.45446148,-122.5668848,8,2007,straightAngle,89,89,"Portland, OR--WA",1,U,0,1,MvFycPc1ID0RyZ4XmBESpQ_89,MvFycPc1ID0RyZ4XmBESpQ_89,2.44E-06,0.19057373,0.328242188,0,0.003022461,0,0.324443359,0,0,0.044475098,0,0.013613281,0,0.005388184,0,0,0,0.014333496,0,0,0.003720703,0,0,0,0,0.000576172,0,0,0,0,0,0,0.004890137,0,0,0,0,0,0,0,0,0,0,0.001662598,0,0,0,0,0,0,0,0,0.057331543,0.003061523,0,0,0,0,0,0.001008301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002839355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081543,0,0,0,0,0,0,0,0,0,0,0,0.597163086,0.191149902,0.075014648,0.395461426,0.061831055,0,0.333630371,0.003720703,0,1,0,1,0,6,3,0,1,6,5
VbxxXBwEyEB5JecK56baSA,45.52064455,-123.1101328,8,2011,straightAngle,223,223,"Portland, OR--WA",1,U,0,1,VbxxXBwEyEB5JecK56baSA_223,VbxxXBwEyEB5JecK56baSA_223,0.000524902,0.009387207,0.164658203,0,0.399052734,0,0.01104248,0,0,0.363994141,0,0,0.001606445,0.001479492,0,0,0,0,0,0,0.000546875,0.002966309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065695801,0.009387207,0.044741211,0.932150879,0.763046875,0.002966309,0.166137695,0.00215332,4,6,0,7,0,1,0,0,1,0,3
QNw0SLDYsVf_8v6hIIGPyg,48.0622526,-122.1763127,12,2015,straightAngle,0,0,"Marysville, WA",1,U,0,7,QNw0SLDYsVf_8v6hIIGPyg_0,QNw0SLDYsVf_8v6hIIGPyg_0,0,0.050371094,0.11833252,0,0.365234375,0,0.315446777,0,0,3.66E-05,0,0.053481445,0,0.038032227,0,0,0,0.017990723,0,0,0.028083496,0,0,0,0,0,0,0,0,0,0,0,0.003972168,0,0.000493164,0,0,0,0,0,0,0,0,0.002028809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000402832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425703125,0.050371094,0.053481445,0.546213379,0.389355469,0,0.15685791,0.028083496,4,0,0,4,0,4,1,1,1,5,2
iaVLVak2t3Kx0aOSqy0Wyw,47.0899809,-122.7408855,10,2011,straightAngle,180,0,"Olympia--Lacey, WA",1,U,0,5,iaVLVak2t3Kx0aOSqy0Wyw_0,iaVLVak2t3Kx0aOSqy0Wyw_0,0.001086426,0,0.379313965,0,0.107653809,0,0.413371582,0,0,0.044824219,0,0,0.002084961,0.050109863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64E-05,0,0,0,0,0,0,0,0,0.001184082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415688477,0,0.001184082,0.581901855,0.152478027,0,0.429423828,0.002084961,1,1,0,1,0,4,0,0,0,7,6
xD8Ju5ITC8ILaQbP6ShrFw,46.14974917,-122.9581202,8,2012,straightAngle,285,285,"Longview, WA--OR",1,U,1,11,xD8Ju5ITC8ILaQbP6ShrFw_285,xD8Ju5ITC8ILaQbP6ShrFw_285,4.88E-06,0.035710449,0.302414551,0,0.206567383,0,0.163041992,0,0,0.045371094,0,0.211442871,0,0.006347656,0,0,0,0.013654785,0,0,0.006506348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141602,0,0,0,0,0,0,0,0,0.008796387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419138184,0.035710449,0.220239258,0.574355469,0.265593262,0,0.308762207,0.006506348,2,1,0,3,0,4,1,0,4,3,5
fREdbLziZk2I228Nk-OtOg,47.62699049,-122.6248735,9,2008,straightAngle,359,359,"Bremerton, WA",1,U,0,3,fREdbLziZk2I228Nk-OtOg_359,fREdbLziZk2I228Nk-OtOg_359,0.01284668,0.085969238,0.358222656,0.000617676,0.084213867,0,0.127106934,0,0,0.143183594,0,0.001518555,0,0.087736816,0,0,0,0.015605469,0,0,0.000158691,0,0,0,0,0.037280273,0,0,0.000739746,0,0,0,0.002033691,0,0,0,0,0,0,0,0,0.000825195,0,0.002045898,0,0,0,0,0,0,0,0,0.03989502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308696289,0.123249512,0.041413574,0.688962402,0.24300293,0,0.445959473,0.000158691,1,3,0,2,0,3,2,0,1,2,6
Qfhl0GaSjvljU3bWfSMddQ,47.02383252,-122.8264919,9,2011,straightAngle,273,93,"Olympia--Lacey, WA",1,U,0,5,Qfhl0GaSjvljU3bWfSMddQ_93,Qfhl0GaSjvljU3bWfSMddQ_93,0,0.034956055,0.368464355,0,0.117741699,0,0.334411621,0,0,0.121520996,0,0,0,0,0,0,0,0.001259766,0,0,0.02104248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369970703,0.034956055,0,0.608986816,0.240522461,0,0.368464355,0.02104248,1,2,0,2,0,4,1,1,0,6,6
bZv7Bx-VGm3AYb6GMrE6Zg,47.02659547,-122.9018533,8,2008,straightAngle,2,2,"Olympia--Lacey, WA",1,U,0,5,bZv7Bx-VGm3AYb6GMrE6Zg_2,bZv7Bx-VGm3AYb6GMrE6Zg_2,9.77E-06,0.042177734,0.187856445,0,0.290603027,0,0.264304199,0,0,0.201696777,0,0.001005859,0,0.00223877,0,0,0,0.00779541,0,0,0.001308594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001003418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308500977,0.042177734,0.001005859,0.69019043,0.500095215,0,0.190095215,0.001308594,3,4,0,5,0,3,1,0,0,5,3
