img,avg_mu_greenspace,avg_sigma_greenspace,abs_mu_greenspace,image_id_x,n_greenspace,urban_cat,lat,lon,angle,image_id_y,bMean_greenspace,bStd_greenspace,bMean_x,bStd_x,avg_mu_relax,avg_sigma_relax,abs_mu_relax,image_id_x,n_relax,bMean_relax,bStd_relax,bMean_y,bStd_y,avg_mu_safe,avg_sigma_safe,abs_mu_safe,image_id_y,n_safe,bMean_safe,bStd_safe,bMean,bStd,avg_mu_beauty,avg_sigma_beauty,abs_mu_beauty,image_id,n_beauty,bMean_beauty,bStd_beauty
THlEtHzZ6HM0_dU56FPKGQ_90,25.05190265,2.618814945,0.051902652,THlEtHzZ6HM0_dU56FPKGQ_90,12,1,45.57002199,-122.6259409,straight,THlEtHzZ6HM0_dU56FPKGQ_90,-1.470183802,15.79092079,-3.644708876,13.51078646,21.50166508,2.71600561,3.498334915,THlEtHzZ6HM0_dU56FPKGQ_90,13,-3.644708876,13.51078646,0.638405174,25.99425126,27.29954878,2.2405128,2.299548775,THlEtHzZ6HM0_dU56FPKGQ_90,14,0.638405174,25.99425126,2.758722733,25.26932863,26.30908208,2.395491625,1.309082085,THlEtHzZ6HM0_dU56FPKGQ_90,13,2.758722733,25.26932863
siE-d6mpDRSL-DsCCGojsA_62,26.67585794,2.771496126,1.675857939,siE-d6mpDRSL-DsCCGojsA_62,11,0,47.64990481,-122.3622162,straight,siE-d6mpDRSL-DsCCGojsA_62,-1.212606855,18.60357258,1.290696976,23.52477387,27.14017986,2.207500236,2.14017986,siE-d6mpDRSL-DsCCGojsA_62,15,1.290696976,23.52477387,-2.544487596,17.55996481,30.04207118,2.233928928,5.042071185,siE-d6mpDRSL-DsCCGojsA_62,16,-2.544487596,17.55996481,-3.974411959,19.87061262,29.13831753,2.631763066,4.138317526,siE-d6mpDRSL-DsCCGojsA_62,10,-3.974411959,19.87061262
IBQ434GVB-7ZOTVXWV4hjg_226,26.23618012,2.398699134,1.236180124,IBQ434GVB-7ZOTVXWV4hjg_226,12,1,48.83116246,-122.5615245,side,IBQ434GVB-7ZOTVXWV4hjg_226,1.885226505,22.11076537,-1.505824464,26.77381736,26.01388709,2.054879677,1.013887094,IBQ434GVB-7ZOTVXWV4hjg_226,20,-1.505824464,26.77381736,-4.872567477,28.20026062,24.25015234,2.334461606,0.74984766,IBQ434GVB-7ZOTVXWV4hjg_226,13,-4.872567477,28.20026062,1.145776096,22.60639826,28.42067631,2.236266371,3.420676312,IBQ434GVB-7ZOTVXWV4hjg_226,16,1.145776096,22.60639826
llh3o957cGuyRUb18TqU0w_90,30.02303162,2.19984342,5.023031621,llh3o957cGuyRUb18TqU0w_90,18,0,47.57020973,-122.2351875,straight,llh3o957cGuyRUb18TqU0w_90,-1.224749078,14.09942705,-0.718342723,17.82535079,27.00593247,2.4246449,2.005932469,llh3o957cGuyRUb18TqU0w_90,13,-0.718342723,17.82535079,-0.832173618,21.00340916,23.82480348,2.286454688,1.175196524,llh3o957cGuyRUb18TqU0w_90,14,-0.832173618,21.00340916,-1.699823892,27.47615152,27.3463387,2.338177572,2.346338699,llh3o957cGuyRUb18TqU0w_90,13,-1.699823892,27.47615152
xxX53mlvgMaAwKi9wSn_Bw_90,16.84653486,2.403678526,8.153465144,xxX53mlvgMaAwKi9wSn_Bw_90,17,1,48.41049187,-122.3384055,straight,xxX53mlvgMaAwKi9wSn_Bw_90,3.447671385,15.4881749,-1.067138266,10.14124811,18.54128556,2.697144859,6.458714444,xxX53mlvgMaAwKi9wSn_Bw_90,12,-1.067138266,10.14124811,0.272983385,21.86919289,24.14787123,2.125772085,0.852128774,xxX53mlvgMaAwKi9wSn_Bw_90,14,0.272983385,21.86919289,0.974953813,13.7550121,20.20829016,2.591927752,4.791709838,xxX53mlvgMaAwKi9wSn_Bw_90,14,0.974953813,13.7550121
Mrzlv1oEkrLQr-Vcw2WsNA_270,25.65665397,2.282666752,0.656653973,Mrzlv1oEkrLQr-Vcw2WsNA_270,14,2,47.75838551,-122.4813563,side,Mrzlv1oEkrLQr-Vcw2WsNA_270,2.53353645,17.39669549,-1.903614962,29.63182524,23.383648,2.361972481,1.616352004,Mrzlv1oEkrLQr-Vcw2WsNA_270,11,-1.903614962,29.63182524,-1.421011662,15.50155267,19.53009041,2.500311574,5.469909588,Mrzlv1oEkrLQr-Vcw2WsNA_270,12,-1.421011662,15.50155267,3.292646693,20.9620741,24.11843929,2.192041246,0.881560705,Mrzlv1oEkrLQr-Vcw2WsNA_270,15,3.292646693,20.9620741
6OyGAW8A3CaqxfMPfn1b3Q_197,29.57293925,2.402688371,4.572939252,6OyGAW8A3CaqxfMPfn1b3Q_197,14,0,47.62980939,-121.8899127,side,6OyGAW8A3CaqxfMPfn1b3Q_197,-7.929533512,26.74347529,-2.737455236,19.72560047,26.69914401,2.269616057,1.699144009,6OyGAW8A3CaqxfMPfn1b3Q_197,15,-2.737455236,19.72560047,3.663459751,13.82819704,21.50183172,2.227480909,3.498168285,6OyGAW8A3CaqxfMPfn1b3Q_197,15,3.663459751,13.82819704,-1.792563947,21.88990093,23.85674528,1.8765823,1.143254717,6OyGAW8A3CaqxfMPfn1b3Q_197,21,-1.792563947,21.88990093
9DeVjnUpP_xRUN0BOG_Srw_9,32.61899387,2.947505342,7.618993874,9DeVjnUpP_xRUN0BOG_Srw_9,12,2,46.91467151,-122.5298733,side,9DeVjnUpP_xRUN0BOG_Srw_9,0.418103134,8.837032619,-3.722613255,24.71435735,28.05734467,2.367214306,3.057344667,9DeVjnUpP_xRUN0BOG_Srw_9,15,-3.722613255,24.71435735,-5.244890006,16.80886791,21.55129046,2.391062355,3.448709545,9DeVjnUpP_xRUN0BOG_Srw_9,12,-5.244890006,16.80886791,-1.093173604,20.57505229,29.92738171,3.064064163,4.927381714,9DeVjnUpP_xRUN0BOG_Srw_9,9,-1.093173604,20.57505229
47Oyz2KWpCnp6Kf0KIZXpA_268,18.7022917,3.202981613,6.297708298,47Oyz2KWpCnp6Kf0KIZXpA_268,10,0,47.84779942,-122.246766,side,47Oyz2KWpCnp6Kf0KIZXpA_268,0.138962712,8.539384499,3.373061902,28.50586942,24.99657466,2.546186881,0.003425341,47Oyz2KWpCnp6Kf0KIZXpA_268,13,3.373061902,28.50586942,0.305535297,14.68500055,24.09630594,1.767924323,0.903694056,47Oyz2KWpCnp6Kf0KIZXpA_268,23,0.305535297,14.68500055,3.567442859,17.9039217,24.51367498,2.374056779,0.486325021,47Oyz2KWpCnp6Kf0KIZXpA_268,12,3.567442859,17.9039217
XREKNJ7cLrxo3rLAPab_WA_89,19.05919019,2.619989663,5.940809809,XREKNJ7cLrxo3rLAPab_WA_89,16,0,47.81695294,-122.2074137,side,XREKNJ7cLrxo3rLAPab_WA_89,-1.638332129,12.75609042,-1.481991805,23.41628962,22.5675199,2.132254734,2.432480101,XREKNJ7cLrxo3rLAPab_WA_89,16,-1.481991805,23.41628962,0.260419264,16.58185312,22.80896686,2.087318509,2.191033141,XREKNJ7cLrxo3rLAPab_WA_89,17,0.260419264,16.58185312,3.832190259,24.00960394,22.12240627,2.270143234,2.877593732,XREKNJ7cLrxo3rLAPab_WA_89,13,3.832190259,24.00960394
rag2Zt6NQfgEs9QqegsqJA_0,21.29915183,2.609033754,3.700848173,rag2Zt6NQfgEs9QqegsqJA_0,11,1,47.56580724,-122.6326653,side,rag2Zt6NQfgEs9QqegsqJA_0,3.559489494,21.49636686,0.527682389,7.431343835,15.52247944,3.177321039,9.477520555,rag2Zt6NQfgEs9QqegsqJA_0,12,0.527682389,7.431343835,-0.139842927,19.84817142,24.82545997,2.332910602,0.174540025,rag2Zt6NQfgEs9QqegsqJA_0,13,-0.139842927,19.84817142,1.133832806,20.88147759,19.28521583,2.568362574,5.714784167,rag2Zt6NQfgEs9QqegsqJA_0,11,1.133832806,20.88147759
aNLwPFaKKub5DEVOHgOiiQ_180,29.78746743,2.942571277,4.78746743,aNLwPFaKKub5DEVOHgOiiQ_180,10,1,47.54059789,-122.6371879,side,aNLwPFaKKub5DEVOHgOiiQ_180,0.535084549,18.61648179,1.427117873,17.69676566,23.42328773,2.440753879,1.576712269,aNLwPFaKKub5DEVOHgOiiQ_180,12,1.427117873,17.69676566,-1.958685469,16.63856413,25.56556316,2.297954732,0.565563162,aNLwPFaKKub5DEVOHgOiiQ_180,13,-1.958685469,16.63856413,-2.131156242,14.48090589,22.2638411,3.385043709,2.736158901,aNLwPFaKKub5DEVOHgOiiQ_180,7,-2.131156242,14.48090589
0FrG5jKZefQHiRI04rxeJA_89,30.50933035,2.623232893,5.509330349,0FrG5jKZefQHiRI04rxeJA_89,12,1,47.78763196,-117.3958412,straight,0FrG5jKZefQHiRI04rxeJA_89,3.16800711,12.42771162,0.875561793,15.9904924,25.03568068,2.503551025,0.03568068,0FrG5jKZefQHiRI04rxeJA_89,11,0.875561793,15.9904924,-1.591881529,18.10939667,28.57724306,2.930153122,3.577243058,0FrG5jKZefQHiRI04rxeJA_89,9,-1.591881529,18.10939667,-3.707352836,22.12889176,26.57078592,2.323385007,1.570785918,0FrG5jKZefQHiRI04rxeJA_89,13,-3.707352836,22.12889176
gKEsbSrffoqnF3PEPcJfYA_270,31.24978478,2.471371034,6.249784782,gKEsbSrffoqnF3PEPcJfYA_270,15,2,47.47180364,-121.7569128,straight,gKEsbSrffoqnF3PEPcJfYA_270,-2.68445228,11.96862353,0.634359553,15.42307939,26.76673378,2.590593638,1.766733778,gKEsbSrffoqnF3PEPcJfYA_270,11,0.634359553,15.42307939,1.510892769,14.6163435,25.47992885,1.981751431,0.479928853,gKEsbSrffoqnF3PEPcJfYA_270,18,1.510892769,14.6163435,-1.420344022,21.36148977,30.20831077,2.784122893,5.208310768,gKEsbSrffoqnF3PEPcJfYA_270,10,-1.420344022,21.36148977
bA5O-1OjlEkNrpLEJhy_-w_180,29.02269628,2.113614866,4.02269628,bA5O-1OjlEkNrpLEJhy_-w_180,19,1,45.53743704,-122.6385909,side,bA5O-1OjlEkNrpLEJhy_-w_180,-1.480860408,21.18806934,-5.281703707,20.32949021,28.69851282,2.978952601,3.698512816,bA5O-1OjlEkNrpLEJhy_-w_180,9,-5.281703707,20.32949021,-3.541205622,21.46989216,26.25925885,2.115806195,1.259258854,bA5O-1OjlEkNrpLEJhy_-w_180,14,-3.541205622,21.46989216,1.821936074,20.11249562,27.93993037,2.56956974,2.939930366,bA5O-1OjlEkNrpLEJhy_-w_180,10,1.821936074,20.11249562
y42RfkIRJXdRwR7yveU53w_180,23.67846992,3.010670599,1.321530079,y42RfkIRJXdRwR7yveU53w_180,10,1,47.69447055,-117.4578117,side,y42RfkIRJXdRwR7yveU53w_180,0.84704076,15.11384194,0.564094058,33.67091141,24.05510117,2.495393126,0.944898831,y42RfkIRJXdRwR7yveU53w_180,11,0.564094058,33.67091141,0.841084684,18.71305009,26.21740637,2.196861569,1.217406372,y42RfkIRJXdRwR7yveU53w_180,13,0.841084684,18.71305009,-8.659700712,26.17357127,25.56094651,2.788979638,0.560946511,y42RfkIRJXdRwR7yveU53w_180,10,-8.659700712,26.17357127
DNnQx6U6HWwUaoCKDLwU9Q_167,25.92919481,2.689442801,0.929194807,DNnQx6U6HWwUaoCKDLwU9Q_167,11,1,47.0604737,-122.7540726,side,DNnQx6U6HWwUaoCKDLwU9Q_167,-0.24560402,18.19892852,-0.532447452,20.33748269,23.25246642,2.333827791,1.74753358,DNnQx6U6HWwUaoCKDLwU9Q_167,14,-0.532447452,20.33748269,-2.297135957,26.21606536,24.10998968,2.365388,0.89001032,DNnQx6U6HWwUaoCKDLwU9Q_167,12,-2.297135957,26.21606536,-2.077436625,17.18938297,19.13117859,2.791421304,5.86882141,DNnQx6U6HWwUaoCKDLwU9Q_167,14,-2.077436625,17.18938297
i9n2xK0LkY1eGHjvqOyxWA_311,23.47893765,2.541967019,1.521062351,i9n2xK0LkY1eGHjvqOyxWA_311,13,1,45.5732069,-122.3237295,straight,i9n2xK0LkY1eGHjvqOyxWA_311,0.106323964,19.21945102,-1.365550756,19.17503239,22.85052592,3.321682897,2.149474081,i9n2xK0LkY1eGHjvqOyxWA_311,7,-1.365550756,19.17503239,0.719169524,22.14663894,22.42212465,2.33728202,2.57787535,i9n2xK0LkY1eGHjvqOyxWA_311,12,0.719169524,22.14663894,-0.144205935,17.74300109,19.86146668,2.324685853,5.138533322,i9n2xK0LkY1eGHjvqOyxWA_311,16,-0.144205935,17.74300109
7XrKMr4Je9ELTQaRrEer_Q_92,27.33480156,2.761157544,2.334801562,7XrKMr4Je9ELTQaRrEer_Q_92,11,1,47.03357301,-122.9289455,straight,7XrKMr4Je9ELTQaRrEer_Q_92,0.109280544,14.14294421,2.967051456,28.17863594,27.06311902,2.344085953,2.063119024,7XrKMr4Je9ELTQaRrEer_Q_92,12,2.967051456,28.17863594,-1.819856274,23.64977056,28.78647213,2.486642099,3.786472132,7XrKMr4Je9ELTQaRrEer_Q_92,12,-1.819856274,23.64977056,-1.774640069,21.95294095,28.93630547,2.411285121,3.936305468,7XrKMr4Je9ELTQaRrEer_Q_92,13,-1.774640069,21.95294095
Xkj0h3U9ymz4gEs0ySO_iA_90,29.48945597,2.750901433,4.489455971,Xkj0h3U9ymz4gEs0ySO_iA_90,12,0,47.67835609,-122.3660974,side,Xkj0h3U9ymz4gEs0ySO_iA_90,1.699848119,11.39120635,-0.588569376,17.72653409,29.14521138,1.991050493,4.145211377,Xkj0h3U9ymz4gEs0ySO_iA_90,20,-0.588569376,17.72653409,1.194001705,19.70511733,21.42384563,2.304446135,3.576154365,Xkj0h3U9ymz4gEs0ySO_iA_90,15,1.194001705,19.70511733,0.7129844,23.89822691,29.74083583,2.667209929,4.74083583,Xkj0h3U9ymz4gEs0ySO_iA_90,11,0.7129844,23.89822691
5qGNWr6-VQR32lQZB7EJ2g_180,26.63442857,2.265054485,1.634428571,5qGNWr6-VQR32lQZB7EJ2g_180,17,0,47.64943748,-121.9920393,straight,5qGNWr6-VQR32lQZB7EJ2g_180,-0.565458021,19.05714535,-2.368866898,17.54892606,30.12441188,2.390768387,5.124411883,5qGNWr6-VQR32lQZB7EJ2g_180,13,-2.368866898,17.54892606,4.157825358,26.21707655,24.23938744,1.872084449,0.760612557,5qGNWr6-VQR32lQZB7EJ2g_180,20,4.157825358,26.21707655,-1.444788316,25.22165459,24.81091519,2.058075764,0.189084809,5qGNWr6-VQR32lQZB7EJ2g_180,18,-1.444788316,25.22165459
cs7Rb4ElEq7UD0h-zYXg0g_270,26.48772275,2.136918291,1.487722746,cs7Rb4ElEq7UD0h-zYXg0g_270,15,0,47.77169164,-122.2251502,straight,cs7Rb4ElEq7UD0h-zYXg0g_270,1.147041722,19.50269068,-0.034813033,18.32521542,26.44199469,2.505947369,1.441994688,cs7Rb4ElEq7UD0h-zYXg0g_270,12,-0.034813033,18.32521542,2.636837147,22.94564641,29.72900227,2.60372434,4.729002273,cs7Rb4ElEq7UD0h-zYXg0g_270,13,2.636837147,22.94564641,1.037086627,19.41088865,27.40637605,1.945270779,2.406376054,cs7Rb4ElEq7UD0h-zYXg0g_270,20,1.037086627,19.41088865
tmJYwFfO9_98rQKPc-4R6g_194,31.28933995,3.086115256,6.289339954,tmJYwFfO9_98rQKPc-4R6g_194,10,1,45.39370557,-122.6345996,side,tmJYwFfO9_98rQKPc-4R6g_194,-5.432917285,13.8903962,-2.472995749,25.72570432,26.9484408,2.206098357,1.9484408,tmJYwFfO9_98rQKPc-4R6g_194,15,-2.472995749,25.72570432,1.049180576,25.15160096,27.91234593,2.541393946,2.912345931,tmJYwFfO9_98rQKPc-4R6g_194,11,1.049180576,25.15160096,0.342270303,25.52353865,25.16260859,2.110711438,0.162608592,tmJYwFfO9_98rQKPc-4R6g_194,15,0.342270303,25.52353865
7RhpZAFQQ1QPcjdPJmUkFA_163,30.39134412,2.941406825,5.391344124,7RhpZAFQQ1QPcjdPJmUkFA_163,10,0,47.5845279,-122.1810138,straight,7RhpZAFQQ1QPcjdPJmUkFA_163,-1.824561762,19.30032337,-1.294240654,17.44816821,31.68418286,2.550069279,6.684182861,7RhpZAFQQ1QPcjdPJmUkFA_163,14,-1.294240654,17.44816821,-2.579021295,25.87230143,23.87500491,2.380800744,1.124995086,7RhpZAFQQ1QPcjdPJmUkFA_163,12,-2.579021295,25.87230143,-2.653065176,16.01461235,29.5227253,2.369929746,4.522725304,7RhpZAFQQ1QPcjdPJmUkFA_163,14,-2.653065176,16.01461235
bVaFYR7rkGtNvPPlKjQmuA_270,29.3915259,2.558810324,4.3915259,bVaFYR7rkGtNvPPlKjQmuA_270,13,0,47.61929872,-122.2341099,straight,bVaFYR7rkGtNvPPlKjQmuA_270,1.929189716,19.08528684,-2.951933757,15.55810767,30.48711805,2.278688378,5.487118045,bVaFYR7rkGtNvPPlKjQmuA_270,17,-2.951933757,15.55810767,-1.735152456,26.91985937,26.08370716,2.426885696,1.083707161,bVaFYR7rkGtNvPPlKjQmuA_270,11,-1.735152456,26.91985937,0.198016868,10.23262744,32.64197394,2.551901012,7.641973941,bVaFYR7rkGtNvPPlKjQmuA_270,18,0.198016868,10.23262744
n0KlG-l0Ier_5AmpJla_yA_286,32.5169387,2.485353589,7.516938696,n0KlG-l0Ier_5AmpJla_yA_286,11,2,47.5004743,-121.9049741,straight,n0KlG-l0Ier_5AmpJla_yA_286,-3.305391587,15.81841256,-0.079623654,17.71052866,25.92645196,2.577262019,0.926451962,n0KlG-l0Ier_5AmpJla_yA_286,12,-0.079623654,17.71052866,-1.486867905,26.45111874,23.33051414,2.057032095,1.669485864,n0KlG-l0Ier_5AmpJla_yA_286,15,-1.486867905,26.45111874,-1.44244964,20.76252579,28.93685474,2.183538658,3.936854742,n0KlG-l0Ier_5AmpJla_yA_286,18,-1.44244964,20.76252579
BmbQWdvJgiZseWJWklRtbg_20,27.57693609,2.47137976,2.576936086,BmbQWdvJgiZseWJWklRtbg_20,15,0,47.82293589,-122.2521746,side,BmbQWdvJgiZseWJWklRtbg_20,3.719769026,22.40878015,1.066672214,16.41296451,27.76059762,2.32224023,2.760597618,BmbQWdvJgiZseWJWklRtbg_20,14,1.066672214,16.41296451,0.869764874,18.00047975,28.59285181,2.108777598,3.592851805,BmbQWdvJgiZseWJWklRtbg_20,15,0.869764874,18.00047975,-0.963800196,20.78982882,26.77406885,2.105220719,1.774068848,BmbQWdvJgiZseWJWklRtbg_20,16,-0.963800196,20.78982882
pmxD8YwWt2NZx9HTISuwgg_270,18.74180258,2.463058236,6.258197422,pmxD8YwWt2NZx9HTISuwgg_270,12,0,47.70243621,-122.3251641,straight,pmxD8YwWt2NZx9HTISuwgg_270,3.294892541,20.16319874,3.050244647,14.65759203,18.42984996,2.24292181,6.570150041,pmxD8YwWt2NZx9HTISuwgg_270,16,3.050244647,14.65759203,-0.39019377,21.56826704,21.79796575,2.170503085,3.202034254,pmxD8YwWt2NZx9HTISuwgg_270,16,-0.39019377,21.56826704,-1.229681075,19.01198109,19.74373831,2.054951569,5.256261687,pmxD8YwWt2NZx9HTISuwgg_270,17,-1.229681075,19.01198109
aBoNZVNQUWul84Y4VxHz-w_0,23.11179161,2.38046776,1.888208388,aBoNZVNQUWul84Y4VxHz-w_0,15,0,47.70542999,-122.3581534,straight,aBoNZVNQUWul84Y4VxHz-w_0,-1.696274375,16.27377192,-5.832329976,20.9850326,24.72893017,2.911296945,0.271069828,aBoNZVNQUWul84Y4VxHz-w_0,10,-5.832329976,20.9850326,1.20475829,19.04168663,27.03934724,2.053258737,2.039347236,aBoNZVNQUWul84Y4VxHz-w_0,18,1.20475829,19.04168663,-0.407532123,20.49787291,25.93471564,2.000731872,0.934715637,aBoNZVNQUWul84Y4VxHz-w_0,17,-0.407532123,20.49787291
uEjlBMukwewRwRisAQ46Gw_152,30.5537739,2.263306091,5.553773903,uEjlBMukwewRwRisAQ46Gw_152,16,0,47.52527932,-122.0427919,straight,uEjlBMukwewRwRisAQ46Gw_152,-1.411827293,16.06130956,-0.443253358,26.26636617,29.78030958,2.321991543,4.780309583,uEjlBMukwewRwRisAQ46Gw_152,14,-0.443253358,26.26636617,4.217966448,24.16493842,25.65052038,2.487068498,0.65052038,uEjlBMukwewRwRisAQ46Gw_152,12,4.217966448,24.16493842,-4.10974981,18.92479516,29.11036959,2.329969221,4.110369591,uEjlBMukwewRwRisAQ46Gw_152,15,-4.10974981,18.92479516
KrsHs9V72DaOFAJ_sWXiIg_270,26.21806815,2.386038332,1.218068153,KrsHs9V72DaOFAJ_sWXiIg_270,12,0,47.51205757,-122.1875251,side,KrsHs9V72DaOFAJ_sWXiIg_270,0.315075377,23.80770768,0.081340819,21.3657506,26.29013182,2.220053305,1.290131822,KrsHs9V72DaOFAJ_sWXiIg_270,15,0.081340819,21.3657506,-0.119143361,24.62856221,25.51236926,2.393940263,0.512369265,KrsHs9V72DaOFAJ_sWXiIg_270,11,-0.119143361,24.62856221,0.382258797,25.84303312,25.80701436,2.503192338,0.807014363,KrsHs9V72DaOFAJ_sWXiIg_270,11,0.382258797,25.84303312
x0JDwY9RG5i0tx_kNYsFFg_180,27.08491663,2.647835243,2.084916635,x0JDwY9RG5i0tx_kNYsFFg_180,12,1,46.37688972,-116.9147764,side,x0JDwY9RG5i0tx_kNYsFFg_180,-0.518449505,23.15688899,-7.947197783,27.31740845,24.47132926,2.401331759,0.528670736,x0JDwY9RG5i0tx_kNYsFFg_180,14,-7.947197783,27.31740845,1.417126592,17.76628797,28.45678446,2.14196678,3.456784456,x0JDwY9RG5i0tx_kNYsFFg_180,16,1.417126592,17.76628797,2.780838585,27.71748494,27.24847113,2.502262414,2.248471127,x0JDwY9RG5i0tx_kNYsFFg_180,12,2.780838585,27.71748494
30EAxu3ymjgDT30F4FXRWw_245,24.55431291,2.791428633,0.445687086,30EAxu3ymjgDT30F4FXRWw_245,11,0,47.88679801,-122.3145475,straight,30EAxu3ymjgDT30F4FXRWw_245,-0.239299313,17.00613613,-0.418737616,21.13818335,26.17968045,2.427868094,1.179680454,30EAxu3ymjgDT30F4FXRWw_245,14,-0.418737616,21.13818335,0.4166293,13.68402814,32.16946875,2.721167744,7.169468752,30EAxu3ymjgDT30F4FXRWw_245,13,0.4166293,13.68402814,4.168964397,25.90168148,25.93142173,2.661689644,0.931421734,30EAxu3ymjgDT30F4FXRWw_245,10,4.168964397,25.90168148
5BmC-Pbq-01io1M-hvnurg_290,24.43520169,2.211647941,0.564798312,5BmC-Pbq-01io1M-hvnurg_290,17,0,47.64431168,-121.9046143,side,5BmC-Pbq-01io1M-hvnurg_290,0.834268275,19.36500896,-3.1701792,18.46325386,25.93396157,1.874293296,0.933961571,5BmC-Pbq-01io1M-hvnurg_290,21,-3.1701792,18.46325386,0.694464081,19.39749092,27.7495272,2.744760881,2.749527202,5BmC-Pbq-01io1M-hvnurg_290,9,0.694464081,19.39749092,-2.766786036,22.91127035,22.2775816,2.072109436,2.722418399,5BmC-Pbq-01io1M-hvnurg_290,17,-2.766786036,22.91127035
grP4VtuG3Ah4Y9ovkRgFwQ_0,20.43997163,2.32067137,4.560028373,grP4VtuG3Ah4Y9ovkRgFwQ_0,18,0,47.64497033,-122.3839967,straight,grP4VtuG3Ah4Y9ovkRgFwQ_0,-0.118587451,14.30814666,-2.54961041,16.7254351,24.10845491,2.430932896,0.891545085,grP4VtuG3Ah4Y9ovkRgFwQ_0,12,-2.54961041,16.7254351,3.867692785,21.67337538,24.88618535,2.440569835,0.113814654,grP4VtuG3Ah4Y9ovkRgFwQ_0,13,3.867692785,21.67337538,3.571804263,18.17561544,22.46404715,2.134590388,2.535952851,grP4VtuG3Ah4Y9ovkRgFwQ_0,17,3.571804263,18.17561544
UBDX8J9VmpnMXt0JHw_ozA_199,23.98090846,2.510307236,1.019091538,UBDX8J9VmpnMXt0JHw_ozA_199,13,1,45.49695148,-122.4267086,straight,UBDX8J9VmpnMXt0JHw_ozA_199,1.874853419,20.38296889,-1.846543619,16.63347867,18.83175867,2.464946122,6.16824133,UBDX8J9VmpnMXt0JHw_ozA_199,16,-1.846543619,16.63347867,3.853032863,20.17708152,22.59880443,2.000424356,2.401195573,UBDX8J9VmpnMXt0JHw_ozA_199,16,3.853032863,20.17708152,3.290205973,14.99188119,20.97956366,2.614749252,4.020436345,UBDX8J9VmpnMXt0JHw_ozA_199,11,3.290205973,14.99188119
qUHcMy1y7szcO9nYy_nIXw_237,33.3880973,2.337596682,8.388097304,qUHcMy1y7szcO9nYy_nIXw_237,16,1,45.5142588,-122.2819384,straight,qUHcMy1y7szcO9nYy_nIXw_237,2.36423507,18.69993453,2.12852788,13.05824233,30.71408864,2.697240317,5.714088638,qUHcMy1y7szcO9nYy_nIXw_237,13,2.12852788,13.05824233,0.413920399,15.63862199,25.91657524,1.917385507,0.916575236,qUHcMy1y7szcO9nYy_nIXw_237,20,0.413920399,15.63862199,1.119074212,22.39278301,28.72640616,2.690114396,3.726406163,qUHcMy1y7szcO9nYy_nIXw_237,9,1.119074212,22.39278301
DiDiBX-fOHFRtK0bu_TxAA_91,20.04272233,2.144932355,4.95727767,DiDiBX-fOHFRtK0bu_TxAA_91,20,1,45.52660145,-123.1037491,straight,DiDiBX-fOHFRtK0bu_TxAA_91,3.506091169,15.15964509,-5.26549766,23.68178524,26.0907765,2.39466022,1.090776501,DiDiBX-fOHFRtK0bu_TxAA_91,13,-5.26549766,23.68178524,-0.505680071,19.25023542,28.45322879,2.545029027,3.453228795,DiDiBX-fOHFRtK0bu_TxAA_91,11,-0.505680071,19.25023542,0.012436652,22.26116811,24.15694837,2.269226714,0.84305163,DiDiBX-fOHFRtK0bu_TxAA_91,15,0.012436652,22.26116811
-R30723XEfN0E6DvmbhKkQ_129,20.49565959,2.48926663,4.504340409,-R30723XEfN0E6DvmbhKkQ_129,13,1,45.56452389,-122.8510172,side,-R30723XEfN0E6DvmbhKkQ_129,-0.99418448,19.799137,-0.563014705,21.66162089,26.74937344,2.33196738,1.749373436,-R30723XEfN0E6DvmbhKkQ_129,14,-0.563014705,21.66162089,-1.734795064,20.67638681,27.50236279,2.088907974,2.502362791,-R30723XEfN0E6DvmbhKkQ_129,16,-1.734795064,20.67638681,3.23842037,20.54701957,28.73476032,2.319537146,3.734760317,-R30723XEfN0E6DvmbhKkQ_129,14,3.23842037,20.54701957
YpKiD7C-8jyMyrvQ_kwnAg_132,19.96801147,2.825098356,5.031988525,YpKiD7C-8jyMyrvQ_kwnAg_132,11,2,46.97399616,-123.8177186,straight,YpKiD7C-8jyMyrvQ_kwnAg_132,6.552776872,15.71736824,5.381774654,24.72593051,20.86357994,2.580226631,4.136420063,YpKiD7C-8jyMyrvQ_kwnAg_132,11,5.381774654,24.72593051,-1.740163849,23.39868939,22.84312789,2.139443562,2.156872107,YpKiD7C-8jyMyrvQ_kwnAg_132,14,-1.740163849,23.39868939,1.060267971,16.02678825,19.62858723,2.330202854,5.371412774,YpKiD7C-8jyMyrvQ_kwnAg_132,15,1.060267971,16.02678825
Vv0mnZlwpu6Wk1rWhyKvWA_180,17.55091233,3.067435267,7.449087672,Vv0mnZlwpu6Wk1rWhyKvWA_180,9,0,47.5630732,-122.3232726,side,Vv0mnZlwpu6Wk1rWhyKvWA_180,4.5312695,8.29370493,3.07632422,14.60783325,17.02877119,3.367314196,7.97122881,Vv0mnZlwpu6Wk1rWhyKvWA_180,9,3.07632422,14.60783325,2.320971478,23.52460528,20.71587768,2.542425821,4.284122319,Vv0mnZlwpu6Wk1rWhyKvWA_180,12,2.320971478,23.52460528,6.307506688,19.67052261,19.74903291,3.018320698,5.250967092,Vv0mnZlwpu6Wk1rWhyKvWA_180,10,6.307506688,19.67052261
